stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,platform_code,zone_id,level_id
de:12073:900340027:1:50,,"templin,_stadt_bhf",bahnsteig_gleis_1,53.11709,13.508639,0,de:12073:900340027,1,1,"4157_templin,_stadt_bhf",9.0
de:12053:900360000:1:51,,"frankfurt_(oder),_bahnhof",bahnsteig_gleis_12,52.336519,14.545882,0,de:12053:900360000,1,12,"5973_frankfurt_(oder),_bahnhof",4.0
de:12053:900360000:3:54,,"frankfurt_(oder),_bahnhof",bahnsteig_gleis_10,52.336605,14.546146,0,de:12053:900360000,1,10,"5973_frankfurt_(oder),_bahnhof",4.0
de:12053:900360000:1:50,,"frankfurt_(oder),_bahnhof",bahnsteig_gleis_11,52.336562,14.545988,0,de:12053:900360000,1,11,"5973_frankfurt_(oder),_bahnhof",4.0
de:12053:900360000:2:52,,"frankfurt_(oder),_bahnhof",bahnsteig_gleis_5,52.336566,14.546854,0,de:12053:900360000,1,5,"5973_frankfurt_(oder),_bahnhof",4.0
de:12053:900360000:2:53,,"frankfurt_(oder),_bahnhof",bahnsteig_gleis_6,52.336526,14.546767,0,de:12053:900360000,1,6,"5973_frankfurt_(oder),_bahnhof",4.0
de:12053:900360000:3:55,,"frankfurt_(oder),_bahnhof",bahnsteig_gleis_9,52.336645,14.54624,0,de:12053:900360000,1,9,"5973_frankfurt_(oder),_bahnhof",4.0
de:11000:900100003:1:50,,s+u_alexanderplatz_bhf_(berlin),bahnsteig_gleis_1,52.52145,13.411009,0,de:11000:900100003,0,1,5555_s+u_alexanderplatz_bhf_(berlin),15.0
de:12071:900445010:1:50,,"forst,_bahnhof",bahnsteig_gleis_1,51.738956,14.637596,0,de:12071:900445010,1,1,"7275_forst,_bahnhof",5.0
de:12071:900445010:1:51,,"forst,_bahnhof",bahnsteig_gleis_2,51.738891,14.637145,0,de:12071:900445010,1,2,"7275_forst,_bahnhof",5.0
de:12071:900445010:2:52,,"forst,_bahnhof",bahnsteig_gleis_3,51.738846,14.637145,0,de:12071:900445010,1,3,"7275_forst,_bahnhof",5.0
de:12062:900415005:1:50,,"finsterwalde,_bahnhof",bahnsteig_gleis_1,51.636918,13.710303,0,de:12062:900415005,1,1,"7561_finsterwalde,_bahnhof",9.0
de:12062:900415005:2:51,,"finsterwalde,_bahnhof",bahnsteig_gleis_2,51.637024,13.710336,0,de:12062:900415005,1,2,"7561_finsterwalde,_bahnhof",9.0
de:12067:900311232:1:50,,"brieskow-finkenheerd,_finkenheerd_bhf",bahnsteig_gleis_4,52.249438,14.569558,0,de:12067:900311232,1,4,"6074_brieskow-finkenheerd,_finkenheerd_bhf",9.0
de:12067:900311232:2:51,,"brieskow-finkenheerd,_finkenheerd_bhf",bahnsteig_gleis_5,52.249438,14.56967,0,de:12067:900311232,1,5,"6074_brieskow-finkenheerd,_finkenheerd_bhf",9.0
de:12063:900210011:1:50,,"falkensee,_finkenkrug_bhf",bahnsteig_gleis_1,52.569805,13.050836,0,de:12063:900210011,1,1,"5350_falkensee,_finkenkrug_bhf",50.0
de:12063:900210011:2:51,,"falkensee,_finkenkrug_bhf",bahnsteig_gleis_2,52.569734,13.050801,0,de:12063:900210011,1,2,"5350_falkensee,_finkenkrug_bhf",50.0
de:15091:8013418,,"zörnigall,_bahnhof",,51.882935,12.731558,0,,0,,,
de:12065:900200041:1:50,,"sachsenhausen,_bahnhof",bahnsteig_gleis_1,52.772092,13.251697,0,de:12065:900200041,1,1,"5053_sachsenhausen,_bahnhof",33.0
de:12065:900200041:2:51,,"sachsenhausen,_bahnhof",bahnsteig_gleis_2,52.772106,13.251607,0,de:12065:900200041,1,2,"5053_sachsenhausen,_bahnhof",33.0
000005100145,,"szczecin_(pl),_gumience",,53.397748,14.494864,0,,0,,"3473_szczecin_(pl),_gumience",
de:12067:900310006:1:50,,"briesen_(mark),_bahnhof",bahnsteig_gleis_1,52.346424,14.281397,0,de:12067:900310006,1,1,"5969_briesen_(mark),_bahnhof",50.0
de:12067:900310006:2:51,,"briesen_(mark),_bahnhof",bahnsteig_gleis_2,52.34649,14.28143,0,de:12067:900310006,1,2,"5969_briesen_(mark),_bahnhof",50.0
de:12069:900220658:1:50,,"caputh-geltow,_bahnhof",bahnsteig_gleis_1,52.350329,12.984499,0,de:12069:900220658,1,1,"5949_caputh-geltow,_bahnhof",9.0
de:13075:88020,,"greifswald,_bahnhof_süd",,54.076443,13.396656,0,,0,,,
de:11000:900037168:1:50,,"berlin,_albrechtshof_bhf",bahnsteig_gleis_1,52.549376,13.129182,0,de:11000:900037168,0,1,"5656_berlin,_albrechtshof_bhf",5.0
de:11000:900037168:2:51,,"berlin,_albrechtshof_bhf",bahnsteig_gleis_2,52.549303,13.129131,0,de:11000:900037168,0,2,"5656_berlin,_albrechtshof_bhf",5.0
de:12065:900203709:1:50,,"gransee,_bahnhof",bahnsteig_gleis_1,53.001721,13.167739,0,de:12065:900203709,1,1,"4452_gransee,_bahnhof",5.0
de:12065:900203709:2:51,,"gransee,_bahnhof",bahnsteig_gleis_2,53.003234,13.169596,0,de:12065:900203709,1,2,"4452_gransee,_bahnhof",5.0
de:14730:8013093,,"taucha_(bei_leipzig),_bahnhof",,51.379017,12.484471,0,,0,,,
de:12073:900341224:1:50,,"tantow,_bahnhof",bahnsteig_gleis_1,53.270518,14.349615,0,de:12073:900341224,1,1,"3870_tantow,_bahnhof",5.0
de:12073:900341224:2:51,,"tantow,_bahnhof",bahnsteig_gleis_3,53.270708,14.349585,0,de:12073:900341224,1,2,"3870_tantow,_bahnhof",4.0
de:12071:900446070:1:50,,"neuhausen_(spn),_bahnhof",bahnsteig_gleis_1,51.6875,14.412112,0,de:12071:900446070,1,1,"7471_neuhausen_(spn),_bahnhof",4.0
de:12071:900446070:1:51,,"neuhausen_(spn),_bahnhof",bahnsteig_gleis_2,51.687523,14.412188,0,de:12071:900446070,1,2,"7471_neuhausen_(spn),_bahnhof",4.0
de:12072:900245034:1:50,,"neuhof_(bei_zossen),_bahnhof",bahnsteig_gleis_1,52.139156,13.479558,0,de:12072:900245034,1,1,"6357_neuhof_(bei_zossen),_bahnhof",4.0
de:12072:900245034:2:51,,"neuhof_(bei_zossen),_bahnhof",bahnsteig_gleis_2,52.139164,13.479668,0,de:12072:900245034,1,2,"6357_neuhof_(bei_zossen),_bahnhof",4.0
de:12073:900340026:1:50,,"templin,_bahnhof",bahnsteig_gleis_1,53.112409,13.49156,0,de:12073:900340026,1,1,"4157_templin,_bahnhof",4.0
de:12071:900445986:1:50,,"leuthen,_bahnhof",bahnsteig_gleis_1,51.694353,14.255729,0,de:12071:900445986,1,1,"7469_leuthen,_bahnhof",4.0
de:12071:900445986:2:51,,"leuthen,_bahnhof",bahnsteig_gleis_2,51.695729,14.256493,0,de:12071:900445986,1,2,"7469_leuthen,_bahnhof",4.0
de:12060:900350124:1:50,,"britz,_bahnhof",bahnsteig_gleis_1,52.872689,13.820199,0,de:12060:900350124,1,1,"4762_britz,_bahnhof",4.0
de:12060:900350124:2:51,,"britz,_bahnhof",bahnsteig_gleis_2,52.872742,13.820118,0,de:12060:900350124,1,2,"4762_britz,_bahnhof",4.0
de:12051:900275110:1:50,,"brandenburg,_hauptbahnhof",bahnsteig_gleis_1,52.400429,12.565258,0,de:12051:900275110,1,1,"5742_brandenburg,_hauptbahnhof",9.0
de:12051:900275110:2:52,,"brandenburg,_hauptbahnhof",bahnsteig_gleis_2,52.400277,12.565075,0,de:12051:900275110,0,2,"5742_brandenburg,_hauptbahnhof",9.0
de:12051:900275110:2:53,,"brandenburg,_hauptbahnhof",bahnsteig_gleis_3,52.400212,12.565134,0,de:12051:900275110,1,3,"5742_brandenburg,_hauptbahnhof",9.0
de:12051:900275110:3:54,,"brandenburg,_hauptbahnhof",bahnsteig_gleis_4,52.400135,12.565197,0,de:12051:900275110,1,4,"5742_brandenburg,_hauptbahnhof",9.0
de:12051:900275110:1:51,,"brandenburg,_hauptbahnhof",bahnsteig_gleis_5,52.400066,12.563807,0,de:12051:900275110,1,5,"5742_brandenburg,_hauptbahnhof",174.0
de:12066:900435459:1:50,,"calau,_bahnhof",bahnsteig_gleis_1,51.738084,13.97941,0,de:12066:900435459,1,1,"7264_calau,_bahnhof",9.0
de:12066:900435459:2:51,,"calau,_bahnhof",bahnsteig_gleis_2,51.738101,13.979674,0,de:12066:900435459,1,2,"7264_calau,_bahnhof",9.0
de:12066:900435459:2:52,,"calau,_bahnhof",bahnsteig_gleis_3,51.738062,13.979728,0,de:12066:900435459,1,3,"7264_calau,_bahnhof",9.0
de:12066:900435459:3:53,,"calau,_bahnhof",bahnsteig_gleis_4,51.738015,13.979786,0,de:12066:900435459,1,4,"7264_calau,_bahnhof",9.0
de:12062:900415345:2:51,,"falkenberg/e.,_bahnhof",bahnsteig_gleis_2,51.584051,13.247109,0,de:12062:900415345,1,2,"7753_falkenberg/e.,_bahnhof",9.0
de:12062:900415345:1:50,,"falkenberg/e.,_bahnhof",bahnsteig_gleis_1,51.584034,13.246983,0,de:12062:900415345,1,1,"7753_falkenberg/e.,_bahnhof",9.0
de:12062:900415345:2:52,,"falkenberg/e.,_bahnhof",bahnsteig_gleis_3,51.584068,13.247276,0,de:12062:900415345,1,3,"7753_falkenberg/e.,_bahnhof",9.0
de:12062:900415345:3:53,,"falkenberg/e.,_bahnhof",bahnsteig_gleis_4,51.584076,13.247388,0,de:12062:900415345,1,4,"7753_falkenberg/e.,_bahnhof",9.0
de:12062:900415345:4:55,,"falkenberg/e.,_bahnhof",bahnsteig_gleis_6,51.58334,13.246233,0,de:12062:900415345,1,6,"7753_falkenberg/e.,_bahnhof",194.0
de:12062:900415345:5:56,,"falkenberg/e.,_bahnhof",bahnsteig_gleis_7,51.583252,13.246225,0,de:12062:900415345,1,7,"7753_falkenberg/e.,_bahnhof",194.0
de:12062:900415167:1:50,,"elsterwerda-biehla,_bahnhof",bahnsteig_gleis_1,51.47234,13.51929,0,de:12062:900415167,1,1,"7858_elsterwerda-biehla,_bahnhof",9.0
de:12062:900415167:1:51,,"elsterwerda-biehla,_bahnhof",bahnsteig_gleis_2,51.472227,13.519746,0,de:12062:900415167,1,2,"7858_elsterwerda-biehla,_bahnhof",193.0
000300178003,,s_schönefeld_(bei_berlin)_bhf,bahnsteig_gleis_7+9_fernbahn,52.391152,13.512816,0,de:12061:900260005,0,7,5957_s_schönefeld_(bei_berlin)_bhf,4.0
de:12061:900260005:1:50,,s_schönefeld_(bei_berlin)_bhf,bahnsteig_gleis_3_fernbahn,52.391305,13.512632,0,de:12061:900260005,0,3,5957_s_schönefeld_(bei_berlin)_bhf,4.0
de:12061:900260005:2:52,,s_schönefeld_(bei_berlin)_bhf,bahnsteig_gleis_4,52.391434,13.512447,0,de:12061:900260005,0,4,5957_s_schönefeld_(bei_berlin)_bhf,4.0
de:12061:900260005:1:51,,s_schönefeld_(bei_berlin)_bhf,bahnsteig_gleis_5,52.391221,13.512731,0,de:12061:900260005,0,5,5957_s_schönefeld_(bei_berlin)_bhf,4.0
de:12061:900260005:2:53,,s_schönefeld_(bei_berlin)_bhf,bahnsteig_gleis_6,52.391518,13.51233,0,de:12061:900260005,0,6,5957_s_schönefeld_(bei_berlin)_bhf,4.0
de:11000:900064301:2:51,,s_lichterfelde_ost_bhf_(berlin),bahnsteig_gleis_4,52.429576,13.328766,0,de:11000:900064301,0,4,5656_s_lichterfelde_ost_bhf_(berlin),33.0
de:11000:900064301:1:50,,s_lichterfelde_ost_bhf_(berlin),bahnsteig_gleis_3,52.429599,13.328701,0,de:11000:900064301,0,3,5656_s_lichterfelde_ost_bhf_(berlin),33.0
de:12067:900311631:1:50,,"ziltendorf,_bahnhof",bahnsteig_gleis_1,52.199336,14.616174,0,de:12067:900311631,1,1,"6275_ziltendorf,_bahnhof",4.0
de:12067:900311631:1:51,,"ziltendorf,_bahnhof",bahnsteig_gleis_2,52.199364,14.616253,0,de:12067:900311631,0,2,"6275_ziltendorf,_bahnhof",4.0
de:15083:8013402,,"zielitz,_bahnhof",,52.296293,11.680214,0,,0,,,
de:12061:900260019:1:50,,"brand,_tropical_islands_bhf",bahnsteig_gleis_1,52.029786,13.721552,0,de:12061:900260019,0,1,"6661_brand,_tropical_islands_bhf",50.0
de:12061:900260019:2:51,,"brand,_tropical_islands_bhf",bahnsteig_gleis_2,52.029826,13.721686,0,de:12061:900260019,0,2,"6661_brand,_tropical_islands_bhf",50.0
de:12068:900205250:1:50,,"breddin,_bahnhof",bahnsteig_gleis_1,52.886012,12.224669,0,de:12068:900205250,1,1,"4737_breddin,_bahnhof",50.0
de:12068:900205250:2:51,,"breddin,_bahnhof",bahnsteig_gleis_2,52.886097,12.224649,0,de:12068:900205250,1,2,"4737_breddin,_bahnhof",50.0
de:12066:900435209:1:50,,"altdöbern,_bahnhof",bahnsteig_gleis_1,51.652511,14.009376,0,de:12066:900435209,1,1,"7465_altdöbern,_bahnhof",9.0
de:14730:8011131,,"beilrode,_bahnhof",,51.571005,13.064935,0,,0,,"7751_beilrode,_bahnhof",
de:15090:8013083,,"tangerhütte,_bahnhof",,52.433869,11.809943,0,,0,,,
de:12071:900446411:1:50,,"teichland,_bahnhof",bahnsteig_gleis_1,51.818438,14.422351,0,de:12071:900446411,1,1,"7171_teichland,_bahnhof",4.0
de:12071:900446411:2:51,,"teichland,_bahnhof",bahnsteig_gleis_2,51.818862,14.425213,0,de:12071:900446411,1,2,"7171_teichland,_bahnhof",4.0
de:12062:900415683:2:51,,"herzberg_(elster),_bahnhof",bahnsteig_gleis_2,51.67944,13.202801,0,de:12062:900415683,1,2,"7352_herzberg_(elster),_bahnhof",50.0
de:12062:900415683:1:50,,"herzberg_(elster),_bahnhof",bahnsteig_gleis_1,51.679461,13.202879,0,de:12062:900415683,1,1,"7352_herzberg_(elster),_bahnhof",50.0
de:12066:900435801:1:50,,"ortrand,_bahnhof",bahnsteig_gleis_1,51.373648,13.764909,0,de:12066:900435801,1,1,"8161_ortrand,_bahnhof",5.0
de:12066:900435801:2:51,,"ortrand,_bahnhof",bahnsteig_gleis_2,51.373621,13.765016,0,de:12066:900435801,1,2,"8161_ortrand,_bahnhof",5.0
de:15090:8012568,,"osterburg,_bahnhof",,52.787668,11.760386,0,,0,,,
de:11000:900152001:2:52,,s_hohenschönhausen_bhf_(berlin),bahnsteig_gleis_3,52.566014,13.512471,0,de:11000:900152001,0,3,5656_s_hohenschönhausen_bhf_(berlin),22.0
de:11000:900152001:3:53,,s_hohenschönhausen_bhf_(berlin),bahnsteig_gleis_4,52.56599,13.512415,0,de:11000:900152001,0,4,5656_s_hohenschönhausen_bhf_(berlin),22.0
000300839001,,"holzdorf_(elster),_bahnhof","bahnsteig,_gleis_1",51.780443,13.114078,0,de:15091:8011909,1,,"7150_holzdorf_(elster),_bahnhof",4.0
de:12072:900245027:1:50,,s_blankenfelde_(tf)_bhf,ersatzbahnsteig_gleis_1,52.3369,13.416238,0,de:12072:900245027,0,1,5955_s_blankenfelde_(tf)_bhf,33.0
de:12069:900222245:1:50,,"medewitz,_bahnhof",bahnsteig_gleis_1,52.061155,12.392049,0,de:12069:900222245,1,1,"6440_medewitz,_bahnhof",4.0
de:12069:900222245:2:51,,"medewitz,_bahnhof",bahnsteig_gleis_2,52.061316,12.392227,0,de:12069:900222245,1,2,"6440_medewitz,_bahnhof",4.0
de:12060:900350126:1:50,,"melchow,_bahnhof",bahnsteig_gleis_1,52.774352,13.693831,0,de:12060:900350126,1,1,"4960_melchow,_bahnhof",5.0
de:12060:900350126:2:51,,"melchow,_bahnhof",bahnsteig_gleis_2,52.774408,13.693744,0,de:12060:900350126,1,2,"4960_melchow,_bahnhof",5.0
de:14625:8000,,"hoyerswerda,_bahnhof",,51.432788,14.231407,0,,0,,"7969_hoyerswerda,_bahnhof",
de:12068:900205005:1:50,,"neuruppin,_rheinsberger_tor_bhf",bahnsteig_gleis_1,52.929778,12.810332,0,de:12068:900205005,1,1,"4547_neuruppin,_rheinsberger_tor_bhf",5.0
de:12068:900205005:2:51,,"neuruppin,_rheinsberger_tor_bhf",bahnsteig_gleis_2,52.929848,12.810431,0,de:12068:900205005,1,2,"4547_neuruppin,_rheinsberger_tor_bhf",5.0
de:12066:900435314:1:50,,"hosena,_bahnhof",bahnsteig_gleis_1,51.454694,14.015097,0,de:12066:900435314,1,1,"7965_hosena,_bahnhof",190.0
de:12066:900435314:1:51,,"hosena,_bahnhof",bahnsteig_gleis_2,51.454755,14.015117,0,de:12066:900435314,1,2,"7965_hosena,_bahnhof",190.0
de:12066:900435314:2:52,,"hosena,_bahnhof",bahnsteig_gleis_3,51.454843,14.015144,0,de:12066:900435314,1,3,"7965_hosena,_bahnhof",190.0
de:12066:900435314:2:53,,"hosena,_bahnhof",bahnsteig_gleis_4,51.454918,14.015165,0,de:12066:900435314,1,4,"7965_hosena,_bahnhof",190.0
de:13075:6440,,"jatznick,_bahnhof",,53.603062,13.937671,0,,0,,,
de:12067:900310004:2:51,,s_erkner_bhf,bahnsteig_gleis_2,52.427681,13.752098,0,de:12067:900310004,0,2,5761_s_erkner_bhf,152.0
de:12067:900310004:1:50,,s_erkner_bhf,bahnsteig_gleis_1,52.427629,13.752022,0,de:12067:900310004,0,1,5761_s_erkner_bhf,152.0
de:12063:900210326:1:50,,"brieselang,_bahnhof",bahnsteig_gleis_1,52.582803,13.000861,0,de:12063:900210326,1,1,"5449_brieselang,_bahnhof",50.0
de:12063:900210326:2:51,,"brieselang,_bahnhof",bahnsteig_gleis_2,52.582393,13.001618,0,de:12063:900210326,1,2,"5449_brieselang,_bahnhof",50.0
de:12060:900350160:2:52,,s_bernau_bhf,bahnsteig_gleis_4,52.675428,13.591859,0,de:12060:900350160,1,4,5158_s_bernau_bhf,25.0
de:12060:900350160:2:53,,s_bernau_bhf,bahnsteig_gleis_5,52.67533,13.592016,0,de:12060:900350160,0,5,5158_s_bernau_bhf,25.0
de:12062:900416094:1:50,,"rückersdorf,_bahnhof",bahnsteig_gleis_1,51.566692,13.574295,0,de:12062:900416094,1,1,"7658_rückersdorf,_bahnhof",5.0
de:12063:900210010:1:50,,"falkensee,_bahnhof",bahnsteig_gleis_1,52.559788,13.089593,0,de:12063:900210010,0,1,"5350_falkensee,_bahnhof",50.0
de:12063:900210010:2:51,,"falkensee,_bahnhof",bahnsteig_gleis_2,52.559648,13.089505,0,de:12063:900210010,0,2,"5350_falkensee,_bahnhof",50.0
de:12060:900350158:1:50,,"rüdnitz,_bahnhof",bahnsteig_gleis_1,52.71695,13.635748,0,de:12060:900350158,1,1,"5058_rüdnitz,_bahnhof",5.0
de:12060:900350158:2:51,,"rüdnitz,_bahnhof",bahnsteig_gleis_2,52.716993,13.635631,0,de:12060:900350158,1,2,"5058_rüdnitz,_bahnhof",5.0
de:12065:900204001:1:50,,"schwante,_bahnhof",bahnsteig_gleis_1,52.734822,13.091481,0,de:12065:900204001,1,1,"5050_schwante,_bahnhof",4.0
de:12073:900340056:1:50,,"warnitz,_bahnhof",bahnsteig_gleis_1,53.183438,13.877225,0,de:12073:900340056,1,1,"4063_warnitz,_bahnhof",4.0
de:12073:900340056:2:51,,"warnitz,_bahnhof",bahnsteig_gleis_2,53.183459,13.877101,0,de:12073:900340056,1,2,"4063_warnitz,_bahnhof",4.0
de:12060:900350141:1:50,,"ahrensfelde,_friedhof_bhf",bahnsteig_gleis_1,52.580526,13.573094,0,de:12060:900350141,1,1,"5359_ahrensfelde,_friedhof_bhf",9.0
de:12060:900350142:1:50,,"ahrensfelde,_nord_bhf",bahnsteig_gleis_1,52.590715,13.581945,0,de:12060:900350142,1,,"5359_ahrensfelde,_nord_bhf",25.0
de:11000:900170004:1:51,,s_ahrensfelde_bhf_(berlin),bahnsteig_gleis_44,52.571393,13.565467,0,de:11000:900170004,0,44,5656_s_ahrensfelde_bhf_(berlin),120.0
de:15090:8011796,,"hämerten,_bahnhof",,52.599024,11.97177,0,,0,,,
de:12053:900360016:1:50,,"frankfurt_(oder),_helenesee_bhf",bahnsteig_gleis_1,52.279778,14.479508,0,de:12053:900360016,1,,"6073_frankfurt_(oder),_helenesee_bhf",5.0
de:12065:900203956:1:50,,"vogelsang_(ohv),_bahnhof",bahnsteig_gleis_1,53.037711,13.385778,0,de:12065:900203956,1,1,"4455_vogelsang_(ohv),_bahnhof",4.0
de:12072:900245019:1:50,,"oehna_(bei_niedergörsdorf),_bahnhof",bahnsteig_gleis_1,51.932736,13.048261,0,de:12072:900245019,1,1,"6850_oehna_(bei_niedergörsdorf),_bahnhof",4.0
de:12072:900245019:2:51,,"oehna_(bei_niedergörsdorf),_bahnhof",bahnsteig_gleis_2,51.93162,13.048872,0,de:12072:900245019,1,2,"6850_oehna_(bei_niedergörsdorf),_bahnhof",4.0
de:15086:8010047,,"biederitz,_bahnhof",,52.15271,11.716466,0,,0,,,
de:11000:900192001:1:50,,s_schöneweide_bhf_(berlin),bahnsteig_gleis_1,52.454622,13.509517,0,de:11000:900192001,0,1,5656_s_schöneweide_bhf_(berlin),107.0
de:11000:900192001:1:51,,s_schöneweide_bhf_(berlin),bahnsteig_gleis_2,52.45469,13.509638,0,de:11000:900192001,0,2,5656_s_schöneweide_bhf_(berlin),107.0
de:12054:900220012:1:50,,"potsdam,_marquardt_bhf",bahnsteig_gleis_1,52.458421,12.971836,0,de:12054:900220012,1,1,"5851_potsdam,_marquardt_bhf",4.0
de:12054:900220012:2:51,,"potsdam,_marquardt_bhf",bahnsteig_gleis_2,52.458366,12.971956,0,de:12054:900220012,1,2,"5851_potsdam,_marquardt_bhf",4.0
de:12068:900205011:1:50,,"herzberg_(mark),_bahnhof",bahnsteig_gleis_1,52.905504,12.977653,0,de:12068:900205011,1,1,"4749_herzberg_(mark),_bahnhof",9.0
de:12068:900205011:2:51,,"herzberg_(mark),_bahnhof",bahnsteig_gleis_2,52.905338,12.978117,0,de:12068:900205011,1,2,"4749_herzberg_(mark),_bahnhof",9.0
de:12068:900205011:2:52,,"herzberg_(mark),_bahnhof",bahnsteig_gleis_3,52.905386,12.978157,0,de:12068:900205011,1,3,"4749_herzberg_(mark),_bahnhof",9.0
de:14730:8010161,,"eilenburg,_bahnhof_ost",,51.463424,12.667772,0,,0,,,
de:12069:900220005:1:50,,"beelitz-heilstätten,_bahnhof",bahnsteig_gleis_1,52.262309,12.925821,0,de:12069:900220005,1,1,"6149_beelitz-heilstätten,_bahnhof",50.0
de:12069:900220005:2:51,,"beelitz-heilstätten,_bahnhof",bahnsteig_gleis_2,52.262243,12.925891,0,de:12069:900220005,1,2,"6149_beelitz-heilstätten,_bahnhof",50.0
de:12069:900220938:1:50,,"beelitz,_stadt_bhf",bahnsteig_gleis_1,52.241557,12.967232,0,de:12069:900220938,1,1,"6149_beelitz,_stadt_bhf",185.0
de:12069:900220938:2:51,,"beelitz,_stadt_bhf",bahnsteig_gleis_2,52.239388,12.966848,0,de:12069:900220938,1,2,"6149_beelitz,_stadt_bhf",9.0
de:12061:900261871:1:50,,"schönwalde_(spreewald),_bahnhof","bahnsteig_gleis_1,_richtung_lübbenau_(spreewald)",51.991436,13.776662,0,de:12061:900261871,1,1,"6761_schönwalde_(spreewald),_bahnhof",4.0
de:12061:900261871:2:51,,"schönwalde_(spreewald),_bahnhof","bahnsteig_gleis_2,_richtung_berlin",51.991552,13.776851,0,de:12061:900261871,1,2,"6761_schönwalde_(spreewald),_bahnhof",4.0
de:15090:8011355,,"demker,_bahnhof",,52.518178,11.854733,0,,0,,,
de:12068:900205023:1:50,,"walsleben,_bahnhof",bahnsteig_gleis_1,52.946714,12.67981,0,de:12068:900205023,1,,"4544_walsleben,_bahnhof",5.0
de:12062:900415240:1:50,,"bad_liebenwerda,_bahnhof",bahnsteig_gleis_1,51.518218,13.403101,0,de:12062:900415240,1,1,"7856_bad_liebenwerda,_bahnhof",50.0
de:12072:900245035:2:51,,"baruth,_bahnhof",bahnsteig_gleis_1,52.058723,13.511465,0,de:12072:900245035,1,1,"6657_baruth,_bahnhof",50.0
de:12072:900245035:1:50,,"baruth,_bahnhof",bahnsteig_gleis_2,52.058765,13.511761,0,de:12072:900245035,1,2,"6657_baruth,_bahnhof",50.0
de:12065:900200004:1:50,,"velten,_bahnhof",bahnsteig_gleis_1,52.684315,13.172969,0,de:12065:900200004,1,1,"5152_velten,_bahnhof",180.0
de:12065:900200004:1:51,,"velten,_bahnhof",bahnsteig_gleis_2,52.68426,13.172869,0,de:12065:900200004,0,2,"5152_velten,_bahnhof",180.0
de:12065:900203671:1:50,,"vehlefanz,_bahnhof",bahnsteig_gleis_1,52.722407,13.114686,0,de:12065:900203671,1,,"5151_vehlefanz,_bahnhof",5.0
de:12068:900205322:1:50,,"heiligengrabe,_bahnhof",bahnsteig_gleis_1,53.149997,12.341977,0,de:12068:900205322,1,1,"4139_heiligengrabe,_bahnhof",33.0
de:12066:900435884:1:50,,"vetschau,_bahnhof",bahnsteig_gleis_1,51.789302,14.082303,0,de:12066:900435884,1,1,"7166_vetschau,_bahnhof",4.0
de:12066:900435884:2:51,,"vetschau,_bahnhof",bahnsteig_gleis_2,51.790303,14.079425,0,de:12066:900435884,1,2,"7166_vetschau,_bahnhof",4.0
de:15091:8011960,,"jessen_(elster),_bahnhof",,51.792787,12.954722,0,,0,,,
de:12061:900260018:1:50,,"oderin,_bahnhof",bahnsteig_gleis_1,52.074572,13.726927,0,de:12061:900260018,1,1,"6561_oderin,_bahnhof",5.0
de:12061:900260018:2:51,,"oderin,_bahnhof",bahnsteig_gleis_2,52.074571,13.727034,0,de:12061:900260018,1,2,"6561_oderin,_bahnhof",5.0
de:12072:900245007:1:50,,"altes_lager,_bahnhof",bahnsteig_gleis_1,52.015867,12.992407,0,de:12072:900245007,1,1,"6749_altes_lager,_bahnhof",9.0
de:12072:900245016:1:50,,"luckenwalde,_bahnhof",bahnsteig_gleis_3,52.091309,13.16096,0,de:12072:900245016,1,3,"6452_luckenwalde,_bahnhof",1.0
de:12072:900245016:2:51,,"luckenwalde,_bahnhof",bahnsteig_gleis_4,52.091209,13.161264,0,de:12072:900245016,1,4,"6452_luckenwalde,_bahnhof",1.0
000008010153,,"güstrow,_bahnhof",,53.800597,12.172836,0,,0,,,
de:13075:2195,,"klein_bünzow,_bahnhof",,53.925067,13.620311,0,,0,,,
de:12065:900203749:1:50,,"dannenwalde_(bei_gransee),_bahnhof",bahnsteig_gleis_1,53.080767,13.180868,0,de:12065:900203749,1,1,"4252_dannenwalde_(bei_gransee),_bahnhof",33.0
de:12065:900203749:2:51,,"dannenwalde_(bei_gransee),_bahnhof",bahnsteig_gleis_2,53.080844,13.18072,0,de:12065:900203749,1,2,"4252_dannenwalde_(bei_gransee),_bahnhof",33.0
de:12072:900245026:1:50,,"dahlewitz,_bahnhof",bahnsteig_gleis_1,52.326292,13.419799,0,de:12072:900245026,0,1,"5955_dahlewitz,_bahnhof",9.0
de:12072:900245026:2:51,,"dahlewitz,_bahnhof",bahnsteig_gleis_2,52.326274,13.419925,0,de:12072:900245026,1,2,"5955_dahlewitz,_bahnhof",9.0
de:12061:900261973:1:50,,"walddrehna,_bahnhof",bahnsteig_gleis_1,51.772648,13.617211,0,de:12061:900261973,1,1,"7259_walddrehna,_bahnhof",4.0
de:12065:900200010:1:50,,"hohen_neuendorf,_west_bhf",bahnsteig_gleis_3,52.672391,13.271095,0,de:12065:900200010,1,3,"5154_hohen_neuendorf,_west_bhf",33.0
de:12069:900220142:1:50,,"baitz,_bahnhof",bahnsteig_gleis_1,52.164186,12.685215,0,de:12069:900220142,1,1,"6244_baitz,_bahnhof",9.0
de:12069:900220142:2:51,,"baitz,_bahnhof",bahnsteig_gleis_2,52.163915,12.683916,0,de:12069:900220142,1,2,"6244_baitz,_bahnhof",9.0
