public_artwork_id,artwork_name,artwork_type,artist_name,street,neighbourhood_id,district_id,postal_code,material,start_date,image,wikidata,wikimedia_commons,latitude,longitude
1881346251,der bogenschütze,sculpture,henry moore,tiergartenstraße,0104,11001001,10785,bronze,1966,,Q19691909,"category:three way piece no. 2: the archer - henry moore (lh 535, neue nationalgalerie, berlin)",52.5072478,13.3683147
1881346257,berlin block for charlie chaplin,sculpture,richard serra,tiergartenstraße,0104,11001001,10785,,,,Q110680533,category:berlin block for charlie chaplin (richard serra),52.5074147,13.3674641
1884384977,heinrich-heine-denkmal,sculpture,waldemar grzimek,veteranenstraße,0101,11001001,10119,bronze,,,Q1596388,"category:heinrich-heine-denkmal, volkspark am weinberg (berlin)",52.5325596,13.3998533
1910136397,,sculpture,,gravensteinstraße,0310,11003003,13127,,,,,,52.6076426,13.4340659
1932777427,sternenwächter,sculpture,christine gersch,caroline-herschel-platz,0201,11002002,10245,,2007,,Q71381539,file:c.-herschel-platz friedrichshain ama fec (12).jpg,52.5071903,13.4680023
1969213795,,,,uhlandstraße,0402,11004004,10715,,,,,,52.4835234,13.3206413
1979988661,europa macht handstand iii,statue,ernst leonhardt,caspar-theyß-straße,0403,11004004,14193,,1995,,Q26690299,,52.4913787,13.2937343
2055250035,der kopfspaziergang,sculpture,volker dierkes,landhausstraße,0402,11004004,10715,granite,,,Q116029151,,52.4866216,13.3288015
2086202949,riesenblumen,sculpture,sergej alexander dott,elsenstraße,0901,11009009,12435,"steel, glass fiber reinforced polyester resin",2012,https://commons.wikimedia.org/wiki/file:aerztehaus_berlin-treptow_01.jpg,Q122258115,category:riesenblumen (sergej alexander dott),52.4938908,13.4600853
2118364441,grau broby granit,sculpture,ulrich rückriem,einsteinufer,0401,11004004,10587,granite,1986,,Q123166946,,52.5163663,13.3254208
2183262602,großes berliner kopfzeichen,sculpture,rainer kriester,theodor-heuss-platz,0405,11004004,14052,bronze,1989,http://commons.wikimedia.org/wiki/file:rainer_kriester_-_gro%c3%9fes_berliner_kopfzeichen.jpg,Q115697237,,52.5090576,13.2732661
2183262603,großer verschnürter kopf,sculpture,rainer kriester,theodor-heuss-platz,0405,11004004,14052,stone,1989,http://commons.wikimedia.org/wiki/file:rainer_kriester_-_gro%c3%9fer_verschn%c3%bcrter_kopf.jpg,Q115697403,,52.5091415,13.2733353
2188572471,helfen zwischen himmel und erde,sculpture,wang fu,cecilienstraße,1005,11010010,12619,,2007,https://commons.wikimedia.org/wiki/file:feuerwache_hellersdorf_skulptur_berlin_2v2.jpg,Q108441680,category:helfen zwischen himmel und erde (wang fu),52.5252766,13.5818951
2218405292,ramificazioni,land_art,eckart haisch,blütenachse,0802,11008008,12349,,1985,,Q110917739,,52.4354846,13.4303248
2218406748,goldesel,sculpture,eckart haisch,mohriner allee,0802,11008008,12349,,1985,file:skulptur buckower damm (britz) esel&eckhart haisch&1985.jpg,Q116431106,,52.4438398,13.4333181
2251295176,,statue,,heerstraße,0405,11004004,14055,,,,,,52.5090816,13.2218991
2267145427,marcellus (germanicus),sculpture,christoph heinrich fischer,bonhoefferufer,0401,11004004,10589,,,,Q115683495,category:germanicus (francois lequine),52.5217724,13.2980989
2281748544,erektion,sculpture,volkmar haase,greenwichpromenade,1202,11012012,13507,,,,Q110938992,category:erektion (volkmar haase),52.5886685,13.2739945
2281752177,schmuckbogen mit wassersportmotiven,sculpture,gerhard schultze-seehof,borsigdamm,1202,11012012,13507,,1956,https://commons.wikimedia.org/wiki/file:tegel_borsigdamm_schmuckbogen-001.jpg,Q61769863,category:schmuckbogen borsigdamm,52.5840361,13.2754587
2286678239,leda and the swan,sculpture,künstler*innengruppe aes,ziegrastraße,0801,11008008,12057,steel;aluminium;glass,1996,file:leda und der schwan 01 (cropped).jpg,Q122440749,category:leda und der schwan (berlin),52.4733081,13.4580394
2310445137,klanginstallation klopfzeichen,,,lehrter straße,0102,11001001,10557,,,,,,52.5272454,13.3656124
2327229732,kryptographie,sculpture,"nils-r. schultze, josefine günschel",brook-taylor-straße,0907,11009009,12489,weathering_steel,2006,,Q110438070,category:kryptographisches experiment (berlin-adlershof),52.4304018,13.5309817
2337850015,,statue,,olympischer platz,0405,11004004,14053,,,,,,52.5133798,13.2416394
2337850016,,statue,,carl-schuhmann-weg,0405,11004004,14053,,,,,,52.5133964,13.2418285
2337850022,die diskuswerfer,statue,karl albiker,carl-schuhmann-weg,0405,11004004,14053,,,,Q109887270,category:diskuswerfer (karl albiker),52.5134502,13.2420564
2337850024,,statue,,carl-schuhmann-weg,0405,11004004,14053,,,,,,52.5135244,13.2422707
2337850026,,statue,,carl-schuhmann-weg,0405,11004004,14053,,,,,,52.5135879,13.2424295
2337850029,,statue,,olympischer platz,0405,11004004,14053,,,,,,52.5136631,13.242576
2337850031,,statue,,olympischer platz,0405,11004004,14053,,,,,,52.5137451,13.2427082
2337850033,,statue,,olympischer platz,0405,11004004,14053,,,,,,52.5138354,13.2428262
2337850035,,statue,,olympischer platz,0405,11004004,14053,,,,,,52.5139332,13.2429263
2337850037,,statue,,olympischer platz,0405,11004004,14053,,,,,,52.5140368,13.2430109
2337850041,,statue,,olympischer platz,0405,11004004,14053,,,,,,52.5141437,13.243079
2337850046,,statue,,olympischer platz,0405,11004004,14053,,,,,,52.5142593,13.2431227
2337850073,,statue,,olympischer platz,0405,11004004,14053,,,,,,52.5156436,13.2427752
2337850074,,statue,,olympischer platz,0405,11004004,14053,,,,,,52.5157388,13.2426581
2337850075,,statue,,olympischer platz,0405,11004004,14053,,,,,,52.5158287,13.2425305
2337850077,,statue,,olympischer platz,0405,11004004,14053,,,,,,52.515975,13.242222
2337850078,,statue,,olympischer platz,0405,11004004,14053,,,,,,52.516034,13.2420525
2337850079,,statue,,olympischer platz,0405,11004004,14053,,,,,,52.5160792,13.2418698
2337850080,,statue,,olympischer platz,0405,11004004,14053,,,,,,52.51611,13.2416802
2337850081,stafettenläufer,statue,karl albiker,olympischer platz,0405,11004004,14053,,,,Q109661534,category:relay runners (karl albiker),52.5161515,13.2414127
2355669624,knabe mit ente,sculpture,,marchlewskistraße,0201,11002002,10243,bronze,,,Q109931869,file:knabe mit ente.jpg,52.5153886,13.4438067
2355670025,mutter mit kindern,statue,ingeborg hunzinger,weidenweg,0201,11002002,10249,sandstone,1959,file:sculpture mother with childs berlin 3v3.jpg,Q110636161,category:mother with children (ingeborg hunzinger),52.5183707,13.4442968
2355670026,akrobaten,statue,stephan horota,weidenweg,0201,11002002,10249,bronze,,,Q109935435,category:acrobats (stephan horota),52.5186009,13.4455301
2373552716,vegetative plastik,sculpture,justus chrukin,marbacher straße,0402,11004004,14197,bronze,,,Q116479530,,52.4673147,13.3174383
2376905775,zwei schwäne,statue,werner richter,lindenstraße,0910,11009009,12555,bronze,1967,,Q115691007,,52.4504768,13.5733426
2382894977,,sculpture,arminius hasemann,rauenthaler straße,0402,11004004,14197,,,,Q113958120,,52.4687037,13.3189402
2415142118,der mensch – rhythmus will wesen werden,sculpture,raoul ratnowsky,kladower damm,0506,11005005,14089,,1993,file:skulptur der mensch – rhythmus will wesen werden (raoul ratnowsky) 2.jpg,Q122400270,category:der mensch – rhythmus will wesen werden (raoul ratnowsky),52.4604901,13.1622026
2434226507,,installation,,böhmischer platz,0801,11008008,12055,,,,,,52.4737821,13.4493712
2444136687,berlin-bird,,,wilhelmsruher damm,0312,11003003,13158,,,,,,52.5971031,13.3678013
2471065198,skulptur mit kern blau rot,sculpture,volkmar haase,,0401,11004004,,steel,1983,,Q110395747,,52.5101204,13.2900789
2471721694,jugend der welt,statue,senta baldamus,römerweg,1102,11011011,10318,bronze,1982,https://commons.wikimedia.org/wiki/file:gedenkstatur_r%c3%b6merweg_treskowallee_(karl)_weltjugend_senta_baldamus.jpg,Q115258163,category:weltjugend (senta baldamus),52.4918168,13.5262532
2538629490,heinrich böll,statue,wieland förster,greifswalder straße,0301,11003003,10409,bronze,,,Q111972883,category:heinrich-böll-stele (wieland förster),52.542062,13.4407848
2554278342,vase mit farbigem mosaik (asymmetrische vase),sculpture,gerhard schultze-seehof,kurfürstendamm,0401,11004004,10719,"beton,_stein",1957,file:stadtmöbel am kurfürstendamm.jpg,Q116206915,category:vase mit farbigem mosaik (asymmetrische vase),52.5026745,13.3249878
2574346168,,sculpture,,heckmannufer,0202,11002002,10997,,,,,,52.4957809,13.4468008
2589577521,alex 35,sculpture,,panoramastraße,0101,11001001,10178,,,,,,52.520709,13.409429
2589577535,azerbaijan,sculpture,ibrahim ehrari,,0101,11001001,,,,,,,52.5154199,13.4105362
2589577570,,sculpture,utz kampmann,,0104,11001001,,limestone,1961,,Q110871188,category:fränkischer muschelkalk (utz kampmann),52.5183527,13.3684643
2589577587,mio,sculpture,,,0101,11001001,,,,,,,52.5201452,13.4091755
2589577598,mitte-ndnn-bar,sculpture,thomas buhler,,0101,11001001,,,,,,,52.5101563,13.3900661
2589577641,best buddies friendship bear,sculpture,romero britto,teltower damm,0604,11006006,14167,,2011,,,,52.425497,13.2624811
2589577681,,sculpture,,grunewaldstraße,0601,11006006,12165,,,,,,52.459236,13.3138055
2589577805,,statue,,potsdamer straße,0104,11001001,10785,lego,,,Q113137582,,52.5094542,13.3726943
2589577819,contact,sculpture,pierre szekely,john-foster-dulles-allee,0104,11001001,10557,limestone,1961,,Q110734947,category:contact (pierre szekely),52.5183568,13.3688189
2589577821,,sculpture,kosso eloul,große querallee,0104,11001001,10557,limestone,1961,,Q110866677,category:fränkischer muschelkalk (eloul kosso),52.5185045,13.3680291
2589577822,,sculpture,roland goeschl,große querallee,0104,11001001,10557,limestone,1962,,Q110954197,category:stone sculpture (roland goeschl),52.5185675,13.3682869
2589577824,,sculpture,,,0104,11001001,,,,,Q111355613,category:jura kalkstein (joachim schultze-bansen),52.5186391,13.3687106
2589577825,,sculpture,,,0101,11001001,,bronze,1997,,,,52.5190421,13.4024011
2589577827,,sculpture,bitter andrej,karl-liebknecht-straße,0101,11001001,10178,,2003,,,,52.5199288,13.4041583
2589577852,,sculpture,,alt-moabit,0102,11001001,10559,,,,,,52.5242445,13.3468542
2607087947,jungbär,statue,gerhard thieme,richard-kolkwitz-weg,1101,11011011,10319,bronze,1966,"http://commons.wikimedia.org/wiki/file:jungb%c3%a4r,_gerhard_thieme,_tierpark_berlin,_572-678.jpg",,,52.4981507,13.5312135
2607087949,hochlandstier,statue,heinrich drake,richard-kolkwitz-weg,1101,11011011,10319,bronze,1938,,,,52.4982034,13.5336582
2607087950,jungbär,statue,heidi geidel,am tierpark,1101,11011011,10319,sandstone,1958,http://commons.wikimedia.org/wiki/file:park_of_tierpark_berlin_%289%29.jpg,,,52.4983764,13.525746
2607087951,sitzender bär,statue,gerhard thieme,richard-kolkwitz-weg,1101,11011011,10319,bronze,1982,,,,52.4985573,13.5292975
2607087952,fohlengruppe,statue,heinrich drake,richard-kolkwitz-weg,1101,11011011,10319,bronze,1956,,,,52.49907,13.5311505
2607087953,löwengruppen ii,statue,"august gau, august kraus",richard-kolkwitz-weg,1101,11011011,10319,bronze,1897,"http://commons.wikimedia.org/wiki/file:am_tierpark,_zwei_l%c3%b6wengruppen_ii.jpg",Q114795968,,52.4989449,13.5338973
2607087954,röhrender riesenhirsch,statue,erich oehme,am tierpark,1101,11011011,10319,bronze,1961,http://commons.wikimedia.org/wiki/file:park_of_tierpark_berlin_%2810%29.jpg,,,52.4990721,13.5256403
2607087955,elchkälbchen,statue,hermann christlieb,am tierpark,1101,11011011,10319,bronze,1965,,,,52.4990499,13.5287053
2607087956,liegende – aufgestützt,statue,robert metzkes,richard-kolkwitz-weg,1101,11011011,10319,bronze,1989,,,,52.4991293,13.5299195
2607087959,ziegenbock,statue,renée sintenis,am tierpark,1101,11011011,10319,bronze,1928,,,,52.4994918,13.5287926
2607087960,fohlenpaar,statue,willi ernst schade,am tierpark,1101,11011011,10319,,,http://commons.wikimedia.org/wiki/file:park_of_tierpark_berlin_%2812%29.jpg,,,52.4993888,13.5272371
2607087963,,statue,,am tierpark,1101,11011011,10319,,,,,,52.4996115,13.5319283
2607087965,jungen löwen,statue,sonja eschefeld,richard-kolkwitz-weg,1101,11011011,10319,bronze,1979,,,,52.4999598,13.534396
2607087966,elefant,statue,werner richter,richard-kolkwitz-weg,1101,11011011,10319,concrete,1967,,,,52.5001133,13.5309686
2607087967,löwe mit wappen,statue,unknown,richard-kolkwitz-weg,1101,11011011,10319,sandstone,1871-1914,,,,52.5001865,13.5344878
2607087968,"mädchen, auf der seite liegend",statue,senta baldamus,richard-kolkwitz-weg,1101,11011011,10319,bronze,2001,,,,52.5003247,13.5325941
2607087969,säbelzahnkatze,statue,erich oehme,richard-kolkwitz-weg,1101,11011011,10319,bronze,1964,,,,52.500573,13.5307598
2607087970,auskeilendes eselfohlen,statue,hans steffen,richard-kolkwitz-weg,1101,11011011,10319,bronze,1958,,,,52.5009131,13.5303968
2607087971,cheetah,statue,,enckevortweg,1101,11011011,10319,,,,,,52.5021225,13.5300863
2607087972,p. j. lenné,bust,senta baldamus,enckevortweg,1101,11011011,10319,bronze,1964,,,,52.5024917,13.5281795
2607087974,frühling (mann und frau),statue,senta baldamus,enckevortweg,1101,11011011,10319,bronze,1963,,Q109687483,,52.5026735,13.5275883
2607087975,sprea,statue,jeremias christensen,enckevortweg,1101,11011011,10319,marble,1895,,,,52.5026308,13.528207
2607087977,,statue,hans kies,am tierpark,1101,11011011,10319,bronze,1967,,,,52.5032555,13.5271402
2607087978,knabe auf esel,statue,walter lerche,am tierpark,1101,11011011,10319,bronze,,,Q115379824,,52.5036611,13.5236225
2607087979,giraffen,sculpture,stephan horota,am tierpark,1101,11011011,10319,bronze,1995,,Q115110872,file:tierpark berlin-frf 167-272.jpg,52.5037526,13.5330888
2607087981,weiblicher teenager mit pelikan,statue,walter lerche,enckevortweg,1101,11011011,10319,bronze,,,Q115379774,,52.5038699,13.5245853
2607087982,mädchen mit schimpansen,statue,walter lerche,am tierpark,1101,11011011,10319,bronze,,,Q115378209,,52.5039352,13.5234532
2607087983,,statue,,am tierpark,1101,11011011,10319,,,,,,52.5040268,13.5264718
2607087984,tiger,statue,philipp harth,am tierpark,1101,11011011,10319,bronze,~1937,,Q115385237,,52.5039974,13.5210622
2607087985,giraffe,statue,sidney majengwa,alfred-kowalke-straße,1101,11011011,10315,,2015,,Q118805046,,52.5042597,13.5286739
2607087986,junge mit widder,statue,walter lerche,enckevortweg,1101,11011011,10319,bronze,,,Q115378156,,52.5041355,13.5244386
2607087987,eva,statue,walter lerche,am tierpark,1101,11011011,10319,sandstone,,,Q109705429,,52.5042879,13.5233316
2607087994,singing birds,statue,dominic benhura,alfred-kowalke-straße,1101,11011011,10315,stone,2008,,Q118806611,file:skulptur singing birds dominic benhura tierpark berlin 03.jpg,52.5047469,13.5248451
2607087997,stehende,statue,otto maerker,am tierpark,1101,11011011,10319,bronze,1961,,,,52.5044901,13.5318708
2607088001,männlicher mantelpavian,statue,ernst curt lenk,am tierpark,1101,11011011,10319,stone,1967,,,,52.5044882,13.5333024
2607088005,dogge,statue,volkmar kühn,gensinger straße,1101,11011011,10319,bronze,1995,,Q115128398,,52.5046061,13.5290478
2607088009,orang-utan-gruppe,statue,"wassilij alexejewitsch watagin, walter lerche",alfred-kowalke-straße,1101,11011011,10315,porphyry artificial stone,,,Q115442529,,52.5049229,13.5256379
2607088018,buckelzirpe,statue,klaus tilke,alfred-kowalke-straße,1101,11011011,10315,concrete,1963,,Q118792830,,52.5050899,13.5285153
2607088024,athena,statue,carl philipp glume,am tierpark,1101,11011011,10319,sandstone,1987,,,,52.5051299,13.5235659
2607088027,moschusochsenherde,statue,wilhelm löber,am tierpark,1101,11011011,10319,ceramic,1961,,Q115473046,,52.5052611,13.5273965
2607088028,charles darwin,bust,senta baldamus,alfred-kowalke-straße,1101,11011011,10315,bronze,1989,,Q111630171,,52.5055179,13.5242025
2607088029,nymphe,statue,burkhard bluhm,am tierpark,1101,11011011,10319,sandstone,1989,,,,52.5062578,13.5223735
2607088030,pan,statue,karl-günter möpert,alfred-kowalke-straße,1101,11011011,10315,sandstone,1990,https://photos.app.goo.gl/f8p5etjnhifm4me68,Q115487079,,52.5065558,13.5222528
2607088031,bianca – sitzendes mädchen,statue,dietrich rohde,gensinger straße,1101,11011011,10319,bronze,2001,,Q109674701,,52.5067234,13.531187
2607088032,angora-ziegenbock,statue,gerhard rommel,am tierpark,1101,11011011,10319,,1981,,,,52.5075642,13.5278273
2607088033,dschelada-affe,statue,max esser,gensinger straße,1101,11011011,10319,,1926,,,,52.5075545,13.5312032
2607182579,löwengruppen i,statue,"august gau, august kraus",richard-kolkwitz-weg,1101,11011011,10319,bronze,1897,"http://commons.wikimedia.org/wiki/file:am_tierpark,_zwei_l%c3%b6wengruppen_i.jpg",Q114795924,,52.4989785,13.5344278
2629122241,galerie lehr,,,großbeerenstraße,0202,11002002,10963,,,,,,52.4972652,13.3845184
2660991984,sonnenuhr,installation,frank von bargen,strandschloßweg,0910,11009009,12559,"mosaic plaster, steel pipe, wood",1997,,Q112943551,category:sundial (frank von bargen),52.4391354,13.5995722
2689350487,gänseskulptur,sculpture,,franz-schmidt-straße,0309,11003003,13125,,,,Q115522687,,52.6332085,13.4955117
2689350490,,sculpture,,walter-friedrich-straße,0309,11003003,13125,,,,Q109736704,,52.6343966,13.4963432
2710885583,nilpferd knautschke,statue,erwin kobbert,robert-koch-straße,1003,11010010,12621,concrete,,https://media04.berliner-woche.de/article/2015/01/20/6/147506_xl.jpg?1562957708,Q122900071,,52.5188821,13.6092987
2712245248,signalrot – verkehrspurpur – polarweiß,sculpture,gudrun venter,riesaer straße,1005,11010010,12627,steel,1991,https://commons.wikimedia.org/wiki/file:skulptur_signalrot_%e2%80%93_verkehrspurpur_%e2%80%93_polarwei%c3%9f_berlin_3v6.jpg,Q108595229,category:signalrot – verkehrspurpur – polarweiß (gudrun venter),52.5307554,13.6180552
2712245250,boeuf bourgignon,sculpture,ulf duschat,riesaer straße,1005,11010010,12627,steel,1993,https://commons.wikimedia.org/wiki/file:skulptur_boeuf_bourgignon_berlin_1v6.jpg,Q108593368,category:boeuf bourgignon (ulf duschat),52.5309601,13.6186406
