area_id,neighborhood,year,data_type,crime_type_german,crime_type_english,category,value,severity_weight
74009,Tempelhof Südost,2019,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,30.0,3.0
74009,Tempelhof Südost,2019,frequency,Brand- stiftung,Arson,Property Crime,59.0,4.5
74009,Tempelhof Südost,2019,frequency,Branddelikte -insgesamt-,Arson Total,Property Crime,79.0,4.0
74009,Tempelhof Südost,2019,frequency,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,1467.0,3.5
74009,Tempelhof Südost,2019,frequency,Fahrrad- diebstahl,Bicycle Theft,Property Crime,609.0,1.5
74009,Tempelhof Südost,2019,frequency,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,557.0,3.0
74009,Tempelhof Südost,2019,frequency,Rauschgift-delikte,Drug Crimes,Drug Offense,242.0,2.5
74009,Tempelhof Südost,2019,frequency,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,92.0,1.0
74009,Tempelhof Südost,2019,frequency,Kieztaten,Neighborhood Crimes,Public Order,4094.0,2.0
74009,Tempelhof Südost,2019,frequency,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,1271.0,1.5
74009,Tempelhof Südost,2019,frequency,Wohnraum- einbruch,Residential Burglary,Property Crime,327.0,3.5
74009,Tempelhof Südost,2019,frequency,Raub,Robbery,Violent Crime,151.0,4.0
74009,Tempelhof Südost,2019,frequency,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,341.0,4.5
74009,Tempelhof Südost,2019,frequency,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,46.0,4.5
74009,Tempelhof Südost,2019,frequency,Diebstahl -insgesamt-,Theft Total,Property Crime,8528.0,2.0
74009,Tempelhof Südost,2019,frequency,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,1303.0,2.5
74009,Tempelhof Südost,2019,frequency,Straftaten -insgesamt-,Total Crimes,Overall,16747.0,1.0
74009,Tempelhof Südost,2019,frequency,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,196.0,3.0
75010,Mariendorf Nord,2019,cases,Brand- stiftung,Arson,Property Crime,4.0,4.5
75010,Mariendorf Nord,2019,cases,Branddelikte -insgesamt-,Arson Total,Property Crime,10.0,4.0
75010,Mariendorf Nord,2019,cases,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,222.0,3.5
75010,Mariendorf Nord,2019,cases,Fahrrad- diebstahl,Bicycle Theft,Property Crime,114.0,1.5
75010,Mariendorf Nord,2019,cases,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,171.0,3.0
75010,Mariendorf Nord,2019,cases,Rauschgift-delikte,Drug Crimes,Drug Offense,54.0,2.5
75010,Mariendorf Nord,2019,cases,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,26.0,1.0
75010,Mariendorf Nord,2019,cases,Kieztaten,Neighborhood Crimes,Public Order,715.0,2.0
75010,Mariendorf Nord,2019,cases,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,231.0,1.5
75010,Mariendorf Nord,2019,cases,Wohnraum- einbruch,Residential Burglary,Property Crime,111.0,3.5
75010,Mariendorf Nord,2019,cases,Raub,Robbery,Violent Crime,23.0,4.0
75010,Mariendorf Nord,2019,cases,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,37.0,4.5
75010,Mariendorf Nord,2019,cases,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,12.0,4.5
75010,Mariendorf Nord,2019,cases,Diebstahl -insgesamt-,Theft Total,Property Crime,1071.0,2.0
75010,Mariendorf Nord,2019,cases,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,244.0,2.5
75010,Mariendorf Nord,2019,cases,Straftaten -insgesamt-,Total Crimes,Overall,2622.0,1.0
75010,Mariendorf Nord,2019,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,35.0,3.0
75010,Mariendorf Nord,2019,frequency,Brand- stiftung,Arson,Property Crime,13.0,4.5
75010,Mariendorf Nord,2019,frequency,Branddelikte -insgesamt-,Arson Total,Property Crime,31.0,4.0
75010,Mariendorf Nord,2019,frequency,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,698.0,3.5
75010,Mariendorf Nord,2019,frequency,Fahrrad- diebstahl,Bicycle Theft,Property Crime,358.0,1.5
75010,Mariendorf Nord,2019,frequency,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,538.0,3.0
75010,Mariendorf Nord,2019,frequency,Rauschgift-delikte,Drug Crimes,Drug Offense,170.0,2.5
75010,Mariendorf Nord,2019,frequency,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,82.0,1.0
75010,Mariendorf Nord,2019,frequency,Kieztaten,Neighborhood Crimes,Public Order,2248.0,2.0
75010,Mariendorf Nord,2019,frequency,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,726.0,1.5
75010,Mariendorf Nord,2019,frequency,Wohnraum- einbruch,Residential Burglary,Property Crime,349.0,3.5
75010,Mariendorf Nord,2019,frequency,Raub,Robbery,Violent Crime,72.0,4.0
75010,Mariendorf Nord,2019,frequency,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,116.0,4.5
75010,Mariendorf Nord,2019,frequency,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,38.0,4.5
75010,Mariendorf Nord,2019,frequency,Diebstahl -insgesamt-,Theft Total,Property Crime,3367.0,2.0
75010,Mariendorf Nord,2019,frequency,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,767.0,2.5
75010,Mariendorf Nord,2019,frequency,Straftaten -insgesamt-,Total Crimes,Overall,8243.0,1.0
75010,Mariendorf Nord,2019,frequency,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,110.0,3.0
75011,Mariendorf Süd,2019,cases,Brand- stiftung,Arson,Property Crime,3.0,4.5
75011,Mariendorf Süd,2019,cases,Branddelikte -insgesamt-,Arson Total,Property Crime,11.0,4.0
75011,Mariendorf Süd,2019,cases,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,104.0,3.5
75011,Mariendorf Süd,2019,cases,Fahrrad- diebstahl,Bicycle Theft,Property Crime,86.0,1.5
75011,Mariendorf Süd,2019,cases,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,81.0,3.0
75011,Mariendorf Süd,2019,cases,Rauschgift-delikte,Drug Crimes,Drug Offense,32.0,2.5
75011,Mariendorf Süd,2019,cases,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,41.0,1.0
75011,Mariendorf Süd,2019,cases,Kieztaten,Neighborhood Crimes,Public Order,346.0,2.0
75011,Mariendorf Süd,2019,cases,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,162.0,1.5
75011,Mariendorf Süd,2019,cases,Wohnraum- einbruch,Residential Burglary,Property Crime,60.0,3.5
75011,Mariendorf Süd,2019,cases,Raub,Robbery,Violent Crime,16.0,4.0
75011,Mariendorf Süd,2019,cases,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,29.0,4.5
75011,Mariendorf Süd,2019,cases,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,8.0,4.5
75011,Mariendorf Süd,2019,cases,Diebstahl -insgesamt-,Theft Total,Property Crime,700.0,2.0
75011,Mariendorf Süd,2019,cases,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,169.0,2.5
75011,Mariendorf Süd,2019,cases,Straftaten -insgesamt-,Total Crimes,Overall,1671.0,1.0
75011,Mariendorf Süd,2019,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,26.0,3.0
75011,Mariendorf Süd,2019,frequency,Brand- stiftung,Arson,Property Crime,14.0,4.5
75011,Mariendorf Süd,2019,frequency,Branddelikte -insgesamt-,Arson Total,Property Crime,52.0,4.0
75011,Mariendorf Süd,2019,frequency,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,493.0,3.5
75011,Mariendorf Süd,2019,frequency,Fahrrad- diebstahl,Bicycle Theft,Property Crime,408.0,1.5
75011,Mariendorf Süd,2019,frequency,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,384.0,3.0
75011,Mariendorf Süd,2019,frequency,Rauschgift-delikte,Drug Crimes,Drug Offense,152.0,2.5
75011,Mariendorf Süd,2019,frequency,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,194.0,1.0
75011,Mariendorf Süd,2019,frequency,Kieztaten,Neighborhood Crimes,Public Order,1639.0,2.0
75011,Mariendorf Süd,2019,frequency,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,768.0,1.5
75011,Mariendorf Süd,2019,frequency,Wohnraum- einbruch,Residential Burglary,Property Crime,284.0,3.5
75011,Mariendorf Süd,2019,frequency,Raub,Robbery,Violent Crime,76.0,4.0
75011,Mariendorf Süd,2019,frequency,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,137.0,4.5
75011,Mariendorf Süd,2019,frequency,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,38.0,4.5
75011,Mariendorf Süd,2019,frequency,Diebstahl -insgesamt-,Theft Total,Property Crime,3317.0,2.0
75011,Mariendorf Süd,2019,frequency,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,801.0,2.5
75011,Mariendorf Süd,2019,frequency,Straftaten -insgesamt-,Total Crimes,Overall,7918.0,1.0
75011,Mariendorf Süd,2019,frequency,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,123.0,3.0
76012,Marienfelde Nord,2019,cases,Brand- stiftung,Arson,Property Crime,6.0,4.5
76012,Marienfelde Nord,2019,cases,Branddelikte -insgesamt-,Arson Total,Property Crime,12.0,4.0
76012,Marienfelde Nord,2019,cases,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,133.0,3.5
76012,Marienfelde Nord,2019,cases,Fahrrad- diebstahl,Bicycle Theft,Property Crime,56.0,1.5
76012,Marienfelde Nord,2019,cases,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,51.0,3.0
76012,Marienfelde Nord,2019,cases,Rauschgift-delikte,Drug Crimes,Drug Offense,26.0,2.5
76012,Marienfelde Nord,2019,cases,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,23.0,1.0
76012,Marienfelde Nord,2019,cases,Kieztaten,Neighborhood Crimes,Public Order,271.0,2.0
76012,Marienfelde Nord,2019,cases,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,130.0,1.5
76012,Marienfelde Nord,2019,cases,Wohnraum- einbruch,Residential Burglary,Property Crime,36.0,3.5
76012,Marienfelde Nord,2019,cases,Raub,Robbery,Violent Crime,10.0,4.0
76012,Marienfelde Nord,2019,cases,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,32.0,4.5
76012,Marienfelde Nord,2019,cases,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,7.0,4.5
76012,Marienfelde Nord,2019,cases,Diebstahl -insgesamt-,Theft Total,Property Crime,479.0,2.0
76012,Marienfelde Nord,2019,cases,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,115.0,2.5
76012,Marienfelde Nord,2019,cases,Straftaten -insgesamt-,Total Crimes,Overall,1220.0,1.0
76012,Marienfelde Nord,2019,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,29.0,3.0
76012,Marienfelde Nord,2019,frequency,Brand- stiftung,Arson,Property Crime,34.0,4.5
76012,Marienfelde Nord,2019,frequency,Branddelikte -insgesamt-,Arson Total,Property Crime,67.0,4.0
76012,Marienfelde Nord,2019,frequency,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,747.0,3.5
76012,Marienfelde Nord,2019,frequency,Fahrrad- diebstahl,Bicycle Theft,Property Crime,315.0,1.5
76012,Marienfelde Nord,2019,frequency,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,287.0,3.0
76012,Marienfelde Nord,2019,frequency,Rauschgift-delikte,Drug Crimes,Drug Offense,146.0,2.5
76012,Marienfelde Nord,2019,frequency,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,129.0,1.0
76012,Marienfelde Nord,2019,frequency,Kieztaten,Neighborhood Crimes,Public Order,1523.0,2.0
76012,Marienfelde Nord,2019,frequency,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,731.0,1.5
76012,Marienfelde Nord,2019,frequency,Wohnraum- einbruch,Residential Burglary,Property Crime,202.0,3.5
76012,Marienfelde Nord,2019,frequency,Raub,Robbery,Violent Crime,56.0,4.0
76012,Marienfelde Nord,2019,frequency,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,180.0,4.5
76012,Marienfelde Nord,2019,frequency,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,39.0,4.5
76012,Marienfelde Nord,2019,frequency,Diebstahl -insgesamt-,Theft Total,Property Crime,2692.0,2.0
76012,Marienfelde Nord,2019,frequency,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,646.0,2.5
76012,Marienfelde Nord,2019,frequency,Straftaten -insgesamt-,Total Crimes,Overall,6855.0,1.0
76012,Marienfelde Nord,2019,frequency,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,163.0,3.0
76013,Marienfelde Süd,2019,cases,Brand- stiftung,Arson,Property Crime,4.0,4.5
76013,Marienfelde Süd,2019,cases,Branddelikte -insgesamt-,Arson Total,Property Crime,9.0,4.0
76013,Marienfelde Süd,2019,cases,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,123.0,3.5
76013,Marienfelde Süd,2019,cases,Fahrrad- diebstahl,Bicycle Theft,Property Crime,47.0,1.5
76013,Marienfelde Süd,2019,cases,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,51.0,3.0
76013,Marienfelde Süd,2019,cases,Rauschgift-delikte,Drug Crimes,Drug Offense,15.0,2.5
76013,Marienfelde Süd,2019,cases,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,17.0,1.0
76013,Marienfelde Süd,2019,cases,Kieztaten,Neighborhood Crimes,Public Order,280.0,2.0
76013,Marienfelde Süd,2019,cases,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,117.0,1.5
76013,Marienfelde Süd,2019,cases,Wohnraum- einbruch,Residential Burglary,Property Crime,10.0,3.5
76013,Marienfelde Süd,2019,cases,Raub,Robbery,Violent Crime,6.0,4.0
76013,Marienfelde Süd,2019,cases,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,34.0,4.5
76013,Marienfelde Süd,2019,cases,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,2.0,4.5
76013,Marienfelde Süd,2019,cases,Diebstahl -insgesamt-,Theft Total,Property Crime,450.0,2.0
76013,Marienfelde Süd,2019,cases,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,70.0,2.5
76013,Marienfelde Süd,2019,cases,Straftaten -insgesamt-,Total Crimes,Overall,1075.0,1.0
76013,Marienfelde Süd,2019,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,17.0,3.0
76013,Marienfelde Süd,2019,frequency,Brand- stiftung,Arson,Property Crime,27.0,4.5
76013,Marienfelde Süd,2019,frequency,Branddelikte -insgesamt-,Arson Total,Property Crime,62.0,4.0
76013,Marienfelde Süd,2019,frequency,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,845.0,3.5
76013,Marienfelde Süd,2019,frequency,Fahrrad- diebstahl,Bicycle Theft,Property Crime,323.0,1.5
76013,Marienfelde Süd,2019,frequency,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,351.0,3.0
76013,Marienfelde Süd,2019,frequency,Rauschgift-delikte,Drug Crimes,Drug Offense,103.0,2.5
76013,Marienfelde Süd,2019,frequency,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,117.0,1.0
76013,Marienfelde Süd,2019,frequency,Kieztaten,Neighborhood Crimes,Public Order,1925.0,2.0
